Date,Type,Volume,Term,Price
15/06/2023,ESC,5000,Spot,27
19/06/2023,ESC,5000,Spot,26.9
20/06/2023,ESC,5000,Spot,26.9
20/06/2023,ESC,10000,Spot,27.1
21/06/2023,ESC,10000,Spot,27.1
22/06/2023,ESC,5000,Spot,27.1
23/06/2023,ESC,5000,Spot,27.1
23/06/2023,ESC,5000,Spot,27.4
23/06/2023,ESC,25000,Spot,27.25
23/06/2023,ESC,5000,Spot,27.4
23/06/2023,ESC,5000,Spot,27.6
26/06/2023,ESC,20000,Spot,28
27/06/2023,ESC,5000,Spot,28.5
27/06/2023,ESC,5000,Spot,28.5
27/06/2023,ESC,25000,Spot,29
28/06/2023,ESC,10000,Spot,28.75
29/06/2023,ESC,10000,Spot,29
29/06/2023,ESC,20000,Spot,29
29/06/2023,ESC,10000,Spot,29
4/07/2023,ESC,5000,Spot,30.15
4/07/2023,ESC,13000,Spot,29.85
5/07/2023,ESC,5000,Spot,30
6/07/2023,ESC,50000,Spot,29.25
6/07/2023,ESC,12000,Spot,29.25
10/07/2023,ESC,5000,Spot,29.25
11/07/2023,ESC,20000,Spot,28.5
12/07/2023,ESC,10000,Spot,28
12/07/2023,ESC,5000,Spot,28.25
13/07/2023,ESC,5000,Spot,27.75
13/07/2023,ESC,10000,Spot,27.5
14/07/2023,ESC,5000,Spot,27
14/07/2023,ESC,25000,Spot,27.25
14/07/2023,ESC,45000,Spot,27
14/07/2023,ESC,10000,Spot,26.75
14/07/2023,ESC,20000,Spot,26.75
14/07/2023,ESC,10000,Spot,26.75
14/07/2023,ESC,5000,Spot,27
19/07/2023,ESC,5000,Spot,27
19/07/2023,ESC,5000,Spot,27
20/07/2023,ESC,10000,Spot,27
20/07/2023,ESC,10000,Spot,27
20/07/2023,ESC,5000,Spot,27
20/07/2023,ESC,10000,Spot,27
20/07/2023,ESC,10000,Spot,27
20/07/2023,ESC,5000,Spot,27
21/07/2023,ESC,5000,Spot,27.2
21/07/2023,ESC,5000,Spot,27.25
21/07/2023,ESC,5000,Spot,27.5
21/07/2023,ESC,10000,Spot,27.5
21/07/2023,ESC,5000,Spot,28
21/07/2023,ESC,10000,Spot,28.25
21/07/2023,ESC,20000,Spot,28
24/07/2023,ESC,20000,Spot,28
25/07/2023,ESC,10000,Spot,27
26/07/2023,ESC,5000,Spot,27
26/07/2023,ESC,5000,Spot,26.85
26/07/2023,ESC,5000,Spot,26.75
26/07/2023,ESC,5000,Spot,26.5
27/07/2023,ESC,15000,Spot,26.5
27/07/2023,ESC,10000,Spot,26.75
28/07/2023,ESC,5000,Spot,27.25
28/07/2023,ESC,10000,Spot,27.5
28/07/2023,ESC,5000,Spot,28
28/07/2023,ESC,10000,Spot,28
28/07/2023,ESC,5000,Spot,28.25
28/07/2023,ESC,10000,Spot,28.25
28/07/2023,ESC,5000,Spot,28.25
28/07/2023,ESC,5000,Spot,28.25
28/07/2023,ESC,15000,Spot,28.25
28/07/2023,ESC,10000,Spot,28.5
28/07/2023,ESC,5000,Spot,28.5
28/07/2023,ESC,10000,Spot,28.5
31/07/2023,ESC,5000,Spot,28.75
31/07/2023,ESC,10000,Spot,29
31/07/2023,ESC,10000,Spot,29.25
1/08/2023,ESC,5000,Spot,29.25
1/08/2023,ESC,5000,Spot,29.25
1/08/2023,ESC,5000,Spot,29.25
1/08/2023,ESC,15000,Spot,29.5
2/08/2023,ESC,5000,Spot,29
7/08/2023,ESC,15000,Spot,28
7/08/2023,ESC,10000,Spot,27.5
7/08/2023,ESC,10000,Spot,27
7/08/2023,ESC,10000,Spot,26.75
7/08/2023,ESC,35000,Spot,26.5
7/08/2023,ESC,10000,Spot,26.5
7/08/2023,ESC,10000,Spot,26.5
8/08/2023,ESC,5000,Spot,26.5
8/08/2023,ESC,5000,Spot,27
8/08/2023,ESC,5000,Spot,27
8/08/2023,ESC,10000,Spot,27
8/08/2023,ESC,5000,Spot,27
8/08/2023,ESC,10000,Spot,27
8/08/2023,ESC,5000,Spot,26.5
8/08/2023,ESC,10000,Spot,26.75
8/08/2023,ESC,10000,Spot,26.5
8/08/2023,ESC,10000,Spot,27
11/08/2023,ESC,5000,Spot,27
11/08/2023,ESC,5000,Spot,27
11/08/2023,ESC,10000,Spot,27
15/08/2023,ESC,10000,Spot,26.75
15/08/2023,ESC,25000,Spot,26.75
15/08/2023,ESC,10000,Spot,26.75
15/08/2023,ESC,20000,Spot,26.75
15/08/2023,ESC,5000,Spot,26.75
17/08/2023,ESC,45000,Spot,26.75
17/08/2023,ESC,5000,Spot,26.75
18/08/2023,ESC,10000,Spot,26.5
18/08/2023,ESC,50000,Spot,26.5
18/08/2023,ESC,10000,Spot,26.25
18/08/2023,ESC,15000,Spot,26.25
22/08/2023,ESC,5000,Spot,26.3
22/08/2023,ESC,10000,Spot,26
22/08/2023,ESC,5000,Spot,25.65
22/08/2023,ESC,10000,Spot,25.5
22/08/2023,ESC,5000,Spot,25.75
23/08/2023,ESC,5000,Spot,26
23/08/2023,ESC,80000,Spot,26
24/08/2023,ESC,5000,Spot,26
25/08/2023,ESC,5000,Spot,26.05
29/08/2023,ESC,15000,Spot,25.75
29/08/2023,ESC,5000,Spot,25.5
29/08/2023,ESC,15000,Spot,25.5
30/08/2023,ESC,35000,Spot,25.5
30/08/2023,ESC,10000,Spot,25.5
30/08/2023,ESC,10000,Spot,25.5
4/09/2023,ESC,8000,Spot,25.5
5/09/2023,ESC,30000,Spot,25.25
6/09/2023,ESC,5000,Spot,25.25
6/09/2023,ESC,5000,Spot,25.25
6/09/2023,ESC,12000,Spot,25.25
7/09/2023,ESC,10000,Spot,26
7/09/2023,ESC,5000,Spot,26.25
7/09/2023,ESC,10000,Spot,26.5
8/09/2023,ESC,25000,Spot,25.5
8/09/2023,ESC,25000,Spot,25.25
11/09/2023,ESC,15000,Spot,25.25
11/09/2023,ESC,5000,Spot,26
11/09/2023,ESC,5000,Spot,26.5
11/09/2023,ESC,5000,Spot,26.5
11/09/2023,ESC,10000,Spot,26.5
11/09/2023,ESC,25000,Spot,27
11/09/2023,ESC,25000,Spot,27.5
11/09/2023,ESC,10000,Spot,27
11/09/2023,ESC,10000,Spot,27.5
11/09/2023,ESC,10000,Spot,27.5
12/09/2023,ESC,25000,Spot,27.5
12/09/2023,ESC,10000,Spot,28
12/09/2023,ESC,5000,Spot,27.5
12/09/2023,ESC,10000,Spot,28.25
12/09/2023,ESC,27000,Spot,27.75
13/09/2023,ESC,10000,Spot,27.75
13/09/2023,ESC,5000,Spot,27.75
14/09/2023,ESC,10000,Spot,28.5
14/09/2023,ESC,10000,Spot,29
15/09/2023,ESC,10000,Spot,27.5
15/09/2023,ESC,10000,Spot,28
18/09/2023,ESC,5000,Spot,28
18/09/2023,ESC,5000,Spot,28
19/09/2023,ESC,35000,Spot,28.25
19/09/2023,ESC,10000,Spot,28.5
19/09/2023,ESC,10000,Spot,29
19/09/2023,ESC,10000,Spot,29
19/09/2023,ESC,5000,Spot,29.5
19/09/2023,ESC,10000,Spot,30
20/09/2023,ESC,20000,Spot,29.5
20/09/2023,ESC,20000,Spot,29.5
20/09/2023,ESC,10000,Spot,29.5
20/09/2023,ESC,5000,Spot,29.8
20/09/2023,ESC,10000,Spot,30
20/09/2023,ESC,10000,Spot,30.25
20/09/2023,ESC,10000,Spot,30.5
22/09/2023,ESC,40000,Spot,28.5
22/09/2023,ESC,35000,Spot,28
22/09/2023,ESC,20000,Spot,27.5
22/09/2023,ESC,15000,Spot,27
22/09/2023,ESC,60000,Spot,27
22/09/2023,ESC,45000,Spot,27
22/09/2023,ESC,10000,Spot,27.05
25/09/2023,ESC,30000,Spot,27
25/09/2023,ESC,20000,Spot,27
25/09/2023,ESC,25000,Spot,27
25/09/2023,ESC,50000,Spot,27
25/09/2023,ESC,25000,Spot,27
26/09/2023,ESC,15000,Spot,27
26/09/2023,ESC,5000,Spot,27
26/09/2023,ESC,20000,Spot,27
26/09/2023,ESC,15000,Spot,27
26/09/2023,ESC,15000,Spot,27
27/09/2023,ESC,5000,Spot,27
27/09/2023,ESC,5000,Spot,27
3/10/2023,ESC,5000,Spot,27
3/10/2023,ESC,5000,Spot,27
4/10/2023,ESC,5000,Spot,27
5/10/2023,ESC,5000,Spot,27
5/10/2023,ESC,25000,Spot,27
5/10/2023,ESC,10000,Spot,27.3
5/10/2023,ESC,15000,Spot,27.1
6/10/2023,ESC,25000,Spot,27
9/10/2023,ESC,15000,Spot,27
9/10/2023,ESC,10000,Spot,27
10/10/2023,ESC,13000,Spot,27
10/10/2023,ESC,25000,Spot,27
11/10/2023,ESC,5000,Spot,27
11/10/2023,ESC,10000,Spot,27
12/10/2023,ESC,25000,Spot,27
13/10/2023,ESC,15000,Spot,27
13/10/2023,ESC,10000,Spot,27
13/10/2023,ESC,15000,Spot,27
13/10/2023,ESC,20000,Spot,27
16/10/2023,ESC,25000,Spot,27
16/10/2023,ESC,10000,Spot,27
17/10/2023,ESC,20000,Spot,27
18/10/2023,ESC,5000,Spot,27
19/10/2023,ESC,80000,Spot,27
20/10/2023,ESC,10000,Spot,27
23/10/2023,ESC,10000,Spot,27
24/10/2023,ESC,30000,Spot,27
24/10/2023,ESC,10000,Spot,27
24/10/2023,ESC,5000,Spot,27
25/10/2023,ESC,15000,Spot,27
25/10/2023,ESC,5000,Spot,27
27/10/2023,ESC,10000,Spot,27
30/10/2023,ESC,40000,Spot,26.75
31/10/2023,ESC,10000,Spot,26.75
31/10/2023,ESC,10000,Spot,26.75
31/10/2023,ESC,15000,Spot,26.5
31/10/2023,ESC,5000,Spot,26.5
31/10/2023,ESC,60000,Spot,26
31/10/2023,ESC,8000,Spot,26
1/11/2023,ESC,20000,Spot,26
1/11/2023,ESC,10000,Spot,26
2/11/2023,ESC,10000,Spot,26
3/11/2023,ESC,80000,Spot,26
3/11/2023,ESC,5000,Spot,26
6/11/2023,ESC,10000,Spot,26
6/11/2023,ESC,5000,Spot,25.75
6/11/2023,ESC,30000,Spot,25.75
6/11/2023,ESC,5000,Spot,25.75
6/11/2023,ESC,15000,Spot,27.75
6/11/2023,ESC,9000,Spot,25.5
8/11/2023,ESC,10000,Spot,25.5
8/11/2023,ESC,10000,Spot,25.25
8/11/2023,ESC,30000,Spot,25.25
8/11/2023,ESC,20000,Spot,25.25
8/11/2023,ESC,35000,Spot,25
8/11/2023,ESC,10000,Spot,25.25
9/11/2023,ESC,17000,Spot,24.95
9/11/2023,ESC,15000,Spot,24.95
14/11/2023,ESC,5000,Spot,24.95
20/11/2023,ESC,10000,Spot,24.85
20/11/2023,ESC,10000,Spot,24.85
21/11/2023,ESC,10000,Spot,24.85
21/11/2023,ESC,5000,Spot,24.75
21/11/2023,ESC,25000,Spot,24.85
21/11/2023,ESC,10000,Spot,24.85
22/11/2023,ESC,55000,Spot,24.5
22/11/2023,ESC,10000,Spot,24.6
22/11/2023,ESC,20000,Spot,24.5
24/11/2023,ESC,13500,Spot,24.5
24/11/2023,ESC,5000,Spot,24.5
24/11/2023,ESC,30000,Spot,24.5
27/11/2023,ESC,15000,Spot,24.25
27/11/2023,ESC,7000,Spot,24.25
28/11/2023,ESC,10000,Spot,24.25
28/11/2023,ESC,5000,Spot,24.25
28/11/2023,ESC,10000,Spot,24.25
29/11/2023,ESC,5000,Spot,24.25
30/11/2023,ESC,13000,Spot,24.25
4/12/2023,ESC,15000,Spot,24.5
4/12/2023,ESC,5000,Spot,24.5
5/12/2023,ESC,5000,Spot,24.5
5/12/2023,ESC,15000,Spot,24.25
5/12/2023,ESC,5000,Spot,24.5
6/12/2023,ESC,5000,Spot,24.5
6/12/2023,ESC,5000,Spot,24.25
6/12/2023,ESC,10000,Spot,24.25
6/12/2023,ESC,35000,Spot,24.25
6/12/2023,ESC,5000,Spot,24.25
7/12/2023,ESC,20000,Spot,24.25
11/12/2023,ESC,30000,Spot,24.25
11/12/2023,ESC,5000,Spot,24.25
11/12/2023,ESC,10000,Spot,24.25
12/12/2023,ESC,30000,Spot,24.25
12/12/2023,ESC,45000,Spot,24.25
12/12/2023,ESC,20000,Spot,24.25
12/12/2023,ESC,15000,Spot,24.25
13/12/2023,ESC,36000,Spot,24.25
14/12/2023,ESC,10000,Spot,24.25
14/12/2023,ESC,10000,Spot,24.25
15/12/2023,ESC,25000,Spot,24.25
18/12/2023,ESC,35000,Spot,24.25
19/12/2023,ESC,5000,Spot,24.25
19/12/2023,ESC,20000,Spot,24.25
27/12/2023,ESC,10000,Spot,24.25
4/01/2024,ESC,30000,Spot,24.4
5/01/2024,ESC,15000,Spot,24.5
5/01/2024,ESC,5000,Spot,24.5
5/01/2024,ESC,25000,Spot,24.75
8/01/2024,ESC,5000,Spot,24.75
8/01/2024,ESC,20000,Spot,24.75
8/01/2024,ESC,25000,Spot,24.75
9/01/2024,ESC,5000,Spot,25
9/01/2024,ESC,10000,Spot,25
9/01/2024,ESC,25000,Spot,25
9/01/2024,ESC,20000,Spot,25.25
9/01/2024,ESC,10000,Spot,25.25
9/01/2024,ESC,10000,Spot,25.25
9/01/2024,ESC,80000,Spot,25.25
9/01/2024,ESC,5000,Spot,25.5
10/01/2024,ESC,5000,Spot,25.5
10/01/2024,ESC,20000,Spot,25.5
10/01/2024,ESC,15000,Spot,25.5
12/01/2024,ESC,10000,Spot,25
15/01/2024,ESC,5000,Spot,25
16/01/2024,ESC,10000,Spot,24.75
17/01/2024,ESC,10000,Spot,24.75
18/01/2024,ESC,60000,Spot,24
18/01/2024,ESC,25000,Spot,23.85
18/01/2024,ESC,30000,Spot,24
19/01/2024,ESC,5000,Spot,24
19/01/2024,ESC,15000,Spot,24
22/01/2024,ESC,27000,Spot,23.75
22/01/2024,ESC,30000,Spot,23.75
23/01/2024,ESC,10000,Spot,23.75
23/01/2024,ESC,15000,Spot,23.75
23/01/2024,ESC,40000,Spot,23.6
23/01/2024,ESC,5000,Spot,23.75
24/01/2024,ESC,10000,Spot,23.5
24/01/2024,ESC,10000,Spot,23.5
25/01/2024,ESC,5000,Spot,23.6
25/01/2024,ESC,17000,Spot,23.5
25/01/2024,ESC,5000,Spot,23.5
29/01/2024,ESC,30000,Spot,23.25
30/01/2024,ESC,10000,Spot,23.25
1/02/2024,ESC,50000,Spot,23
1/02/2024,ESC,10000,Spot,23
1/02/2024,ESC,5000,Spot,23
2/02/2024,ESC,15000,Spot,23
2/02/2024,ESC,5000,Spot,23
2/02/2024,ESC,80000,Spot,23
5/02/2024,ESC,5000,Spot,22.75
5/02/2024,ESC,5000,Spot,23
5/02/2024,ESC,40000,Spot,23
6/02/2024,ESC,45000,Spot,23
6/02/2024,ESC,10000,Spot,22.75
8/02/2024,ESC,100000,Spot,22.85
9/02/2024,ESC,40000,Spot,22.85
9/02/2024,ESC,10000,Spot,22.85
12/02/2024,ESC,10000,Spot,22.85
13/02/2024,ESC,5000,Spot,22.85
13/02/2024,ESC,5000,Spot,22.85
14/02/2024,ESC,10000,Spot,22.5
20/02/2024,ESC,75000,Spot,22.4
20/02/2024,ESC,25000,Spot,22.4
21/02/2024,ESC,10000,Spot,22
22/02/2024,ESC,5000,Spot,22
22/02/2024,ESC,65000,Spot,22
23/02/2024,ESC,30000,Spot,22
27/02/2024,ESC,35000,Spot,21.75
28/02/2024,ESC,20000,Spot,21.75
28/02/2024,ESC,50000,Spot,21.75
29/02/2024,ESC,10000,Spot,21.75
29/02/2024,ESC,10000,Spot,21.75
29/02/2024,ESC,35000,Spot,21.9
4/03/2024,ESC,5000,Spot,21.75
4/03/2024,ESC,5000,Spot,21.8
5/03/2024,ESC,13000,Spot,21.7
5/03/2024,ESC,10000,Spot,21.75
6/03/2024,ESC,10000,Spot,21.7
8/03/2024,ESC,33000,Spot,21.8
11/03/2024,ESC,15000,Spot,21.8
11/03/2024,ESC,110000,Spot,21.8
12/03/2024,ESC,50000,Spot,21.8
12/03/2024,ESC,5000,Spot,21.8
12/03/2024,ESC,5000,Spot,21.8
14/03/2024,ESC,55000,Spot,21.9
15/03/2024,ESC,5000,Spot,21.9
15/03/2024,ESC,10000,Spot,21.9
18/03/2024,ESC,10000,Spot,21.9
18/03/2024,ESC,5000,Spot,21.9
20/03/2024,ESC,7500,Spot,21.9
20/03/2024,ESC,20000,Spot,21.9
20/03/2024,ESC,5000,Spot,21.9
20/03/2024,ESC,35000,Spot,21.9
20/03/2024,ESC,25000,Spot,21.9
20/03/2024,ESC,15000,Spot,21.9
20/03/2024,ESC,11000,Spot,21.9
22/03/2024,ESC,5000,Spot,21.9
22/03/2024,ESC,15000,Spot,21.9
25/03/2024,ESC,25000,Spot,21.9
26/03/2024,ESC,20000,Spot,21.9
26/03/2024,ESC,15000,Spot,21.9
27/03/2024,ESC,7000,Spot,21.85
27/03/2024,ESC,5000,Spot,21.85
27/03/2024,ESC,10000,Spot,21.85
28/03/2024,ESC,5000,Spot,21.85
28/03/2024,ESC,10000,Spot,21.85
2/04/2024,ESC,30000,Spot,21.85
3/04/2024,ESC,5000,Spot,21.7
3/04/2024,ESC,5000,Spot,21.7
3/04/2024,ESC,15000,Spot,21.75
4/04/2024,ESC,10000,Spot,21.7
5/04/2024,ESC,5000,Spot,21.7
5/04/2024,ESC,50000,Spot,21.7
8/04/2024,ESC,5000,Spot,21.7
8/04/2024,ESC,60000,Spot,21.7
9/04/2024,ESC,5000,Spot,21.7
10/04/2024,ESC,20000,Spot,21.5
11/04/2024,ESC,5000,Spot,21.25
11/04/2024,ESC,10000,Spot,21.25
11/04/2024,ESC,5000,Spot,21.25
12/04/2024,ESC,50000,Spot,21.25
12/04/2024,ESC,20000,Spot,21.25
15/04/2024,ESC,10000,Spot,21.15
15/04/2024,ESC,20000,Spot,21.25
16/04/2024,ESC,10000,Spot,21
17/04/2024,ESC,10000,Spot,20.5
17/04/2024,ESC,35000,Spot,20.5
18/04/2024,ESC,25000,Spot,20.1
19/04/2024,ESC,5000,Spot,20
22/04/2024,ESC,10000,Spot,19.75
22/04/2024,ESC,5000,Spot,19.85
23/04/2024,ESC,5000,Spot,19.75
24/04/2024,ESC,10000,Spot,19.75
29/04/2024,ESC,10000,Spot,19.7
29/04/2024,ESC,15000,Spot,19.7
30/04/2024,ESC,10000,Spot,19.6
30/04/2024,ESC,15000,Spot,19.65
30/04/2024,ESC,10000,Spot,19.65
30/04/2024,ESC,50000,Spot,19.65
30/04/2024,ESC,5000,Spot,19.75
3/05/2024,ESC,10000,Spot,19.6
6/05/2024,ESC,10000,Spot,19.6
7/05/2024,ESC,5000,Spot,19.7
7/05/2024,ESC,7500,Spot,19.6
7/05/2024,ESC,5000,Spot,19.6
8/05/2024,ESC,25000,Spot,19.6
10/05/2024,ESC,50000,Spot,19.6
10/05/2024,ESC,5000,Spot,19.6
13/05/2024,ESC,25000,Spot,19.85
13/05/2024,ESC,5000,Spot,19.6
14/05/2024,ESC,10000,Spot,21
14/05/2024,ESC,10000,Spot,21.25
14/05/2024,ESC,5000,Spot,21.5
14/05/2024,ESC,5000,Spot,21.5
14/05/2024,ESC,10000,Spot,21.5
14/05/2024,ESC,5000,Spot,21.5
14/05/2024,ESC,10000,Spot,21.25
14/05/2024,ESC,10000,Spot,21
14/05/2024,ESC,10000,Spot,20.75
14/05/2024,ESC,35000,Spot,20.6
14/05/2024,ESC,5000,Spot,20.5
14/05/2024,ESC,10000,Spot,20.5
14/05/2024,ESC,10000,Spot,20.25
14/05/2024,ESC,5000,Spot,20
14/05/2024,ESC,25000,Spot,20
15/05/2024,ESC,10000,Spot,20.5
15/05/2024,ESC,25000,Spot,20.5
15/05/2024,ESC,10000,Spot,20.75
15/05/2024,ESC,10000,Spot,20.75
15/05/2024,ESC,25000,Spot,21
21/05/2024,ESC,65000,Spot,19.75
21/05/2024,ESC,70000,Spot,19.85
21/05/2024,ESC,60000,Spot,20
22/05/2024,ESC,30000,Spot,19.75
22/05/2024,ESC,25000,Spot,19.75
22/05/2024,ESC,50000,Spot,19.75
24/05/2024,ESC,10000,Spot,19.75
27/05/2024,ESC,10000,Spot,19.75
27/05/2024,ESC,10000,Spot,19.75
28/05/2024,ESC,5000,Spot,19.75
28/05/2024,ESC,10000,Spot,19.75
29/05/2024,ESC,15000,Spot,19.75
29/05/2024,ESC,10000,Spot,19.75
29/05/2024,ESC,5000,Spot,19.75
31/05/2024,ESC,5000,Spot,19.75
31/05/2024,ESC,20000,Spot,19.75
3/06/2024,ESC,10000,Spot,19.75
3/06/2024,ESC,5000,Spot,19.75
3/06/2024,ESC,65000,Spot,19.75
4/06/2024,ESC,70000,Spot,19.25
4/06/2024,ESC,5000,Spot,19.6
4/06/2024,ESC,10000,Spot,19.5
4/06/2024,ESC,20000,Spot,19.5
4/06/2024,ESC,10000,Spot,19.6
4/06/2024,ESC,10000,Spot,19.75
5/06/2024,ESC,10000,Spot,18.9
5/06/2024,ESC,5000,Spot,19
5/06/2024,ESC,20000,Spot,19.05
5/06/2024,ESC,35000,Spot,19.05
5/06/2024,ESC,5000,Spot,19.25
5/06/2024,ESC,10000,Spot,19.25
11/06/2024,ESC,5000,Spot,19
13/06/2024,ESC,5000,Spot,19
13/06/2024,ESC,25000,Spot,19
14/06/2024,ESC,10000,Spot,18.5
14/06/2024,ESC,10000,Spot,18.5
14/06/2024,ESC,10000,Spot,18.75
14/06/2024,ESC,30000,Spot,18.75
17/06/2024,ESC,10000,Spot,18.25
17/06/2024,ESC,10000,Spot,18.3
18/06/2024,ESC,5000,Spot,18.3
19/06/2024,ESC,10000,Spot,18.3
19/06/2024,ESC,10000,Spot,18.5
20/06/2024,ESC,25000,Spot,18.5
20/06/2024,ESC,20000,Spot,18.3
21/06/2024,ESC,10000,Spot,18.5
21/06/2024,ESC,6700,Spot,18.3
25/06/2024,ESC,15000,Spot,18.5
25/06/2024,ESC,50000,Spot,18.4
26/06/2024,ESC,25000,Spot,18.5
27/06/2024,ESC,10000,Spot,19
27/06/2024,ESC,115000,Spot,18.75
27/06/2024,ESC,60000,Spot,18.5
28/06/2024,ESC,25000,Spot,18.85
28/06/2024,ESC,10000,Spot,18.85
28/06/2024,ESC,5000,Spot,19
1/07/2024,ESC,10000,Spot,18.5
1/07/2024,ESC,5000,Spot,18.85
2/07/2024,ESC,20000,Spot,18.1
2/07/2024,ESC,5000,Spot,18.1
2/07/2024,ESC,5000,Spot,18.1
2/07/2024,ESC,10000,Spot,18.1
2/07/2024,ESC,10000,Spot,18.1
2/07/2024,ESC,50000,Spot,18.1
2/07/2024,ESC,20000,Spot,18.25
2/07/2024,ESC,25000,Spot,18.25
5/07/2024,ESC,10000,Spot,18.25
5/07/2024,ESC,11600,Spot,18.25
8/07/2024,ESC,15000,Spot,18.25
9/07/2024,ESC,10000,Spot,18.5
9/07/2024,ESC,17000,Spot,18.25
9/07/2024,ESC,7000,Spot,18.5
10/07/2024,ESC,10000,Spot,18.25
10/07/2024,ESC,7000,Spot,18.3
10/07/2024,ESC,5000,Spot,18.3
11/07/2024,ESC,5000,Spot,17.95
11/07/2024,ESC,5000,Spot,18
11/07/2024,ESC,15000,Spot,18
11/07/2024,ESC,8000,Spot,18
11/07/2024,ESC,23000,Spot,18.1
11/07/2024,ESC,10000,Spot,18.25
11/07/2024,ESC,5000,Spot,18.25
12/07/2024,ESC,20000,Spot,17.85
16/07/2024,ESC,19000,Spot,17.6
18/07/2024,ESC,28000,Spot,17.5
18/07/2024,ESC,25000,Spot,17.6
22/07/2024,ESC,5000,Spot,17.5
23/07/2024,ESC,20000,Spot,17
23/07/2024,ESC,10000,Spot,17.1
23/07/2024,ESC,40000,Spot,17.1
23/07/2024,ESC,10000,Spot,17.25
23/07/2024,ESC,5000,Spot,17.25
23/07/2024,ESC,20000,Spot,17.25
23/07/2024,ESC,5000,Spot,17.25
23/07/2024,ESC,7000,Spot,17.5
24/07/2024,ESC,10000,Spot,17.2
24/07/2024,ESC,10000,Spot,17.2
24/07/2024,ESC,60000,Spot,17.2
24/07/2024,ESC,10000,Spot,17
25/07/2024,ESC,30000,Spot,17.2
29/07/2024,ESC,5000,Spot,17.3
29/07/2024,ESC,10000,Spot,17.2
29/07/2024,ESC,10000,Spot,17.2
30/07/2024,ESC,5000,Spot,17.2
30/07/2024,ESC,29000,Spot,17.2
1/08/2024,ESC,10000,Spot,17
1/08/2024,ESC,10000,Spot,17
1/08/2024,ESC,20000,Spot,17
1/08/2024,ESC,5000,Spot,17.2
6/08/2024,ESC,5000,Spot,16.5
6/08/2024,ESC,5000,Spot,16.5
6/08/2024,ESC,10000,Spot,16.5
6/08/2024,ESC,10000,Spot,16.5
7/08/2024,ESC,10000,Spot,16.25
7/08/2024,ESC,5000,Spot,16.5
7/08/2024,ESC,10000,Spot,16.25
7/08/2024,ESC,5000,Spot,16.25
8/08/2024,ESC,5000,Spot,16
12/08/2024,ESC,6000,Spot,15.8
12/08/2024,ESC,25000,Spot,15.45
13/08/2024,ESC,5000,Spot,15.45
13/08/2024,ESC,5000,Spot,15.45
16/08/2024,ESC,10000,Spot,15.45
16/08/2024,ESC,10000,Spot,15.4
16/08/2024,ESC,10000,Spot,15.45
16/08/2024,ESC,10000,Spot,15.45
20/08/2024,ESC,10000,Spot,15
20/08/2024,ESC,25000,Spot,15.3
20/08/2024,ESC,25000,Spot,15
21/08/2024,ESC,10000,Spot,14.5
21/08/2024,ESC,10000,Spot,14.75
26/08/2024,ESC,10000,Spot,14.15
26/08/2024,ESC,10000,Spot,14.15
26/08/2024,ESC,10000,Spot,14.25
26/08/2024,ESC,5000,Spot,14.25
27/08/2024,ESC,5000,Spot,14
27/08/2024,ESC,15000,Spot,14
27/08/2024,ESC,10000,Spot,14
27/08/2024,ESC,5000,Spot,14
27/08/2024,ESC,10000,Spot,14
27/08/2024,ESC,10000,Spot,14
30/08/2024,ESC,10000,Spot,13.75
30/08/2024,ESC,5000,Spot,13.75
30/08/2024,ESC,10000,Spot,13.75
2/09/2024,ESC,10000,Spot,13.75
3/09/2024,ESC,30000,Spot,13.5
3/09/2024,ESC,5000,Spot,13.75
3/09/2024,ESC,10000,Spot,13.75
4/09/2024,ESC,5000,Spot,13.5
12/09/2024,ESC,6000,Spot,13.35
12/09/2024,ESC,10000,Spot,13.25
13/09/2024,ESC,10000,Spot,13.25
17/09/2024,ESC,5000,Spot,13.25
17/09/2024,ESC,10000,Spot,13.25
17/09/2024,ESC,20000,Spot,13.25
17/09/2024,ESC,15000,Spot,13.25
19/09/2024,ESC,5000,Spot,13.25
20/09/2024,ESC,30000,Spot,13.25
23/09/2024,ESC,10000,Spot,13.25
1/10/2024,ESC,5000,Spot,13.25
8/10/2024,ESC,40000,Spot,13.35
8/10/2024,ESC,5000,Spot,13.5
9/10/2024,ESC,18000,Spot,14
9/10/2024,ESC,10000,Spot,13.75
10/10/2024,ESC,5000,Spot,14.25
11/10/2024,ESC,5000,Spot,16.5
11/10/2024,ESC,10000,Spot,16.5
11/10/2024,ESC,35000,Spot,16.5
11/10/2024,ESC,10000,Spot,16.25
11/10/2024,ESC,5000,Spot,16
11/10/2024,ESC,5000,Spot,16
11/10/2024,ESC,5000,Spot,15.75
11/10/2024,ESC,6000,Spot,15.5
11/10/2024,ESC,10000,Spot,15.5
11/10/2024,ESC,5000,Spot,15.25
11/10/2024,ESC,5000,Spot,15
11/10/2024,ESC,5000,Spot,14.75
11/10/2024,ESC,5000,Spot,14.5
15/10/2024,ESC,13000,Spot,14.5
15/10/2024,ESC,10000,Spot,15
15/10/2024,ESC,20000,Spot,15
15/10/2024,ESC,10000,Spot,15.25
15/10/2024,ESC,10000,Spot,15.25
16/10/2024,ESC,11000,Spot,14.5
17/10/2024,ESC,5000,Spot,15
18/10/2024,ESC,20000,Spot,15
22/10/2024,ESC,50000,Spot,15.45
24/10/2024,ESC,20000,Spot,15.75
28/10/2024,ESC,11000,Spot,15.75
